trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae
2021-05-20,2021-05-21,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4137.91,4156.18,4140.0,4135.0,4145.0,20.0,21.18,19.07,41.3,20.0,45.0,45.0,45.0,WIN,expiration,45.0,-950.0
2021-05-21,2021-05-24,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4188.5,4196.87,4190.0,4185.0,4195.0,25.0,19.92,10.67,40.5,25.0,15.0,15.0,25.0,WIN,expiration,15.0,-1290.0
2021-05-24,2021-05-26,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4188.2,4195.96,4190.0,4185.0,4195.0,35.0,19.32,13.18,40.9,35.0,15.0,20.0,35.0,WIN,expiration,20.0,-595.0
2021-05-25,2021-05-26,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4199.42,4195.96,4200.0,4195.0,4205.0,50.0,18.58,14.2,31.2,-46.0,35.0,35.0,-46.0,LOSS,expiration,35.0,-160.0
2021-05-26,2021-05-28,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4185.3,4204.6,4185.0,4180.0,4190.0,20.0,18.83,15.27,47.3,20.0,15.0,15.0,60.0,WIN,expiration,60.0,-1220.0
2021-05-27,2021-05-28,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4207.58,4204.6,4210.0,4205.0,4215.0,30.0,17.12,12.42,27.4,30.0,270.0,270.0,270.0,WIN,expiration,270.0,-220.0
2021-05-28,2021-06-01,SPX,4,0.15,Inverse Butterfly 1-2-1 (calls),4215.32,4201.42,4215.0,4210.0,4220.0,40.0,16.49,7.04,31.1,40.0,20.0,20.0,37.5,WIN,expiration,37.5,-980.0
2021-06-02,2021-06-04,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4209.14,4229.55,4210.0,4205.0,4215.0,30.0,17.5,11.83,36.9,30.0,10.0,60.0,60.0,WIN,expiration,60.0,-630.0
2021-06-03,2021-06-04,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4176.79,4229.55,4175.0,4170.0,4180.0,85.0,18.57,16.43,35.9,85.0,65.0,65.0,65.0,WIN,expiration,105.0,-1310.0
2021-06-04,2021-06-07,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4217.1,4226.62,4215.0,4210.0,4220.0,35.0,16.65,8.08,30.9,35.0,10.0,45.0,45.0,WIN,expiration,45.0,-710.0
2021-06-07,2021-06-09,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4226.31,4219.52,4225.0,4220.0,4230.0,35.0,16.84,10.92,34.2,35.0,10.0,35.0,35.0,WIN,expiration,12.5,-270.0
2021-06-08,2021-06-09,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4221.79,4219.52,4220.0,4215.0,4225.0,30.0,17.06,12.17,26.9,-422.0,10.0,-422.0,-422.0,LOSS,expiration,10.0,-685.0
2021-06-09,2021-06-11,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4232.31,4247.4,4230.0,4225.0,4235.0,55.0,17.16,12.41,38.9,55.0,35.0,35.0,45.0,WIN,expiration,75.0,-920.0
2021-06-10,2021-06-11,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4246.34,4247.4,4245.0,4240.0,4250.0,35.0,16.66,11.51,25.6,-225.0,-225.0,-225.0,-225.0,LOSS,expiration,0.0,-470.0
2021-06-11,2021-06-14,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4243.32,4255.03,4245.0,4240.0,4250.0,5.0,15.43,6.82,26.2,5.0,220.0,220.0,220.0,WIN,expiration,220.0,-740.0
2021-06-14,2021-06-16,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4241.87,4223.26,4240.0,4235.0,4245.0,35.0,16.35,11.79,37.0,35.0,15.0,20.0,35.0,WIN,expiration,20.0,-380.0
2021-06-15,2021-06-16,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4249.54,4223.26,4250.0,4245.0,4255.0,40.0,16.91,13.87,30.9,40.0,15.0,75.0,75.0,WIN,expiration,75.0,-190.0
2021-06-16,2021-06-18,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4245.62,4165.59,4245.0,4240.0,4250.0,35.0,16.67,15.49,48.7,35.0,20.0,20.0,60.0,WIN,expiration,60.0,-580.0
2021-06-17,2021-06-18,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4220.96,4165.59,4220.0,4215.0,4225.0,35.0,17.33,16.04,35.4,35.0,20.0,20.0,27.5,WIN,expiration,32.5,-630.0
2021-06-18,2021-06-21,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4188.86,4224.52,4190.0,4180.0,4200.0,80.0,19.52,13.9,52.8,80.0,35.0,45.0,80.0,WIN,expiration,100.0,-870.0
2021-06-21,2021-06-23,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4194.41,4241.43,4195.0,4185.0,4205.0,70.0,19.3,16.75,52.0,70.0,30.0,50.0,70.0,WIN,expiration,80.0,-1530.0
2021-06-22,2021-06-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4220.07,4241.43,4220.0,4215.0,4225.0,35.0,17.79,13.48,29.8,35.0,10.0,40.0,40.0,WIN,expiration,50.0,-670.0
2021-06-23,2021-06-25,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4252.94,4280.68,4255.0,4250.0,4260.0,25.0,16.28,10.07,31.7,25.0,15.0,15.0,20.0,WIN,expiration,20.0,-1800.0
2021-06-24,2021-06-25,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4265.11,4280.68,4265.0,4260.0,4270.0,50.0,15.52,10.12,22.6,50.0,20.0,45.0,45.0,WIN,expiration,125.0,-1370.0
2021-06-25,2021-06-28,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4274.57,4290.42,4275.0,4270.0,4280.0,50.0,15.71,6.01,23.3,50.0,20.0,80.0,80.0,WIN,expiration,80.0,-1740.0
2021-06-28,2021-06-30,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4282.68,4297.32,4285.0,4280.0,4290.0,40.0,15.74,8.79,27.9,40.0,30.0,30.0,30.0,WIN,expiration,125.0,-930.0
2021-06-29,2021-06-30,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4296.76,4297.32,4295.0,4290.0,4300.0,45.0,15.68,9.29,20.9,-223.0,125.0,125.0,125.0,LOSS,expiration,125.0,-430.0
2021-06-30,2021-07-02,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4290.72,4352.38,4290.0,4285.0,4295.0,30.0,16.66,10.42,33.1,30.0,50.0,50.0,50.0,WIN,expiration,60.0,-1710.0
2021-07-01,2021-07-02,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4308.8,4352.38,4310.0,4305.0,4315.0,55.0,15.74,9.5,21.4,55.0,15.0,30.0,65.0,WIN,expiration,85.0,-770.0
2021-07-02,2021-07-06,SPX,4,0.15,Inverse Butterfly 1-2-1 (calls),4333.06,4342.97,4335.0,4330.0,4340.0,50.0,14.52,5.05,22.9,50.0,20.0,80.0,80.0,WIN,expiration,257.5,-1030.0
2021-07-07,2021-07-09,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4352.32,4369.36,4350.0,4345.0,4355.0,40.0,16.33,10.8,34.8,40.0,15.0,40.0,40.0,WIN,expiration,40.0,-1060.0
2021-07-08,2021-07-09,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4307.59,4369.36,4310.0,4305.0,4315.0,20.0,19.15,17.85,40.2,20.0,15.0,15.0,15.0,WIN,expiration,25.0,-880.0
2021-07-09,2021-07-12,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4349.82,4385.62,4350.0,4345.0,4355.0,40.0,16.97,7.89,31.1,40.0,20.0,30.0,40.0,WIN,expiration,40.0,-1040.0
2021-07-12,2021-07-14,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4373.11,4375.24,4375.0,4370.0,4380.0,30.0,16.54,12.07,39.1,-446.0,10.0,-446.0,-446.0,LOSS,expiration,10.0,-415.0
2021-07-13,2021-07-14,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4381.63,4375.24,4380.0,4375.0,4385.0,25.0,16.18,12.47,28.6,1.0,15.0,15.0,1.0,WIN,expiration,15.0,-210.0
2021-07-14,2021-07-16,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4382.64,4326.81,4385.0,4380.0,4390.0,30.0,17.12,11.47,37.2,30.0,40.0,40.0,40.0,WIN,expiration,40.0,-210.0
2021-07-15,2021-07-16,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4366.87,4326.81,4365.0,4360.0,4370.0,25.0,16.83,13.57,31.0,25.0,22.5,22.5,22.5,WIN,expiration,22.5,-160.0
2021-07-16,2021-07-19,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4365.01,4258.64,4365.0,4360.0,4370.0,40.0,16.42,8.39,33.2,40.0,15.0,35.0,35.0,WIN,expiration,40.0,-160.0
2021-07-19,2021-07-21,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4255.19,4358.33,4255.0,4245.0,4265.0,45.0,22.78,23.51,74.1,45.0,15.0,95.0,95.0,WIN,expiration,95.0,-2090.0
2021-07-20,2021-07-21,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4295.87,4358.33,4295.0,4290.0,4300.0,25.0,20.65,19.95,44.9,25.0,10.0,20.0,20.0,WIN,expiration,30.0,-1860.0
2021-07-21,2021-07-23,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4349.97,4411.1,4350.0,4345.0,4355.0,25.0,18.4,14.01,45.1,25.0,15.0,15.0,35.0,WIN,expiration,35.0,-650.0
2021-07-22,2021-07-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4356.24,4411.1,4355.0,4350.0,4360.0,65.0,18.13,13.58,31.0,65.0,45.0,45.0,50.0,WIN,expiration,65.0,-650.0
2021-07-23,2021-07-26,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4382.7,4422.56,4385.0,4380.0,4390.0,20.0,17.21,7.68,30.5,20.0,5.0,20.0,20.0,WIN,expiration,25.0,-2070.0
2021-07-26,2021-07-28,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4412.9,4400.34,4415.0,4410.0,4420.0,20.0,18.4,13.24,43.2,20.0,10.0,20.0,20.0,WIN,expiration,10.0,-170.0
2021-07-27,2021-07-28,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4405.09,4400.34,4405.0,4400.0,4410.0,30.0,18.89,15.64,36.1,-4.0,10.0,82.5,82.5,LOSS,expiration,82.5,-370.0
2021-07-28,2021-07-30,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4398.68,4395.97,4400.0,4395.0,4405.0,30.0,19.33,14.65,47.7,-67.0,20.0,20.0,25.0,LOSS,expiration,40.0,-580.0
2021-07-29,2021-07-30,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4420.0,4395.97,4420.0,4415.0,4425.0,40.0,17.39,11.52,26.7,40.0,10.0,32.5,32.5,WIN,expiration,37.5,-170.0
2021-08-02,2021-08-04,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4413.39,4402.44,4415.0,4410.0,4420.0,145.0,18.45,11.64,38.0,145.0,120.0,120.0,120.0,WIN,expiration,150.0,-1540.0
2021-08-03,2021-08-04,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4375.78,4402.44,4375.0,4370.0,4380.0,25.0,20.29,18.96,43.4,25.0,10.0,15.0,20.0,WIN,expiration,45.0,-1060.0
2021-08-04,2021-08-06,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4411.76,4436.2,4410.0,4405.0,4415.0,30.0,18.45,12.99,42.4,30.0,10.0,35.0,35.0,WIN,expiration,35.0,-910.0
2021-08-05,2021-08-06,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4418.57,4436.2,4420.0,4415.0,4425.0,45.0,17.51,12.85,29.7,45.0,25.0,25.0,45.0,WIN,expiration,45.0,-830.0
2021-08-06,2021-08-09,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4431.13,4432.5,4430.0,4425.0,4435.0,40.0,16.94,7.54,30.3,-210.0,35.0,35.0,35.0,LOSS,expiration,35.0,-645.0
2021-08-09,2021-08-11,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4428.9,4447.54,4430.0,4425.0,4435.0,35.0,17.22,10.11,33.1,35.0,10.0,20.0,35.0,WIN,expiration,35.0,-640.0
2021-08-10,2021-08-11,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4440.04,4447.54,4440.0,4435.0,4445.0,55.0,16.48,9.91,23.0,55.0,15.0,90.0,90.0,WIN,expiration,90.0,-245.0
2021-08-11,2021-08-13,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4445.83,4467.97,4445.0,4440.0,4450.0,45.0,16.34,9.7,31.9,45.0,15.0,50.0,50.0,WIN,expiration,115.0,-1350.0
2021-08-12,2021-08-13,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4440.43,4467.97,4440.0,4435.0,4445.0,35.0,16.23,9.88,23.0,35.0,20.0,20.0,30.0,WIN,expiration,45.0,-1450.0
2021-08-13,2021-08-16,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4464.73,4479.78,4465.0,4460.0,4470.0,40.0,15.33,5.84,23.6,40.0,15.0,27.5,40.0,WIN,expiration,27.5,-1350.0
2021-08-16,2021-08-18,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4442.39,4400.73,4440.0,4435.0,4445.0,25.0,17.55,11.39,37.4,25.0,10.0,20.0,20.0,WIN,expiration,27.5,-440.0
2021-08-17,2021-08-18,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4445.69,4400.73,4445.0,4440.0,4450.0,30.0,17.4,13.85,32.2,30.0,15.0,15.0,30.0,WIN,expiration,30.0,-180.0
2021-08-18,2021-08-20,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4448.98,4400.27,4450.0,4445.0,4455.0,30.0,17.93,12.04,39.7,30.0,10.0,30.0,30.0,WIN,expiration,30.0,-160.0
2021-08-19,2021-08-20,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4400.27,4400.27,4400.0,4390.0,4410.0,100.0,21.57,25.02,57.6,-873.0,40.0,60.0,100.0,LOSS,expiration,115.0,-970.0
2021-08-20,2021-08-23,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4400.27,4479.09,4400.0,4395.0,4405.0,15.0,21.57,6.36,25.4,15.0,20.0,20.0,20.0,WIN,expiration,25.0,-760.0
2021-08-23,2021-08-25,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4470.97,4496.15,4470.0,4465.0,4475.0,35.0,17.54,9.38,31.0,35.0,10.0,20.0,30.0,WIN,expiration,55.0,-830.0
2021-08-24,2021-08-25,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4487.58,4496.15,4490.0,4485.0,4495.0,45.0,17.19,9.2,21.6,45.0,235.0,235.0,235.0,WIN,expiration,235.0,-160.0
2021-08-25,2021-08-27,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4490.33,4508.71,4490.0,4485.0,4495.0,30.0,17.0,9.74,32.4,30.0,25.0,25.0,25.0,WIN,expiration,135.0,-1270.0
2021-08-26,2021-08-27,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4489.93,4508.71,4490.0,4485.0,4495.0,45.0,17.63,11.47,27.0,45.0,20.0,40.0,40.0,WIN,expiration,150.0,-1260.0
2021-08-27,2021-08-30,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4484.57,4528.35,4485.0,4480.0,4490.0,210.0,17.59,9.92,40.3,210.0,190.0,190.0,190.0,WIN,expiration,220.0,-760.0
2021-08-30,2021-08-31,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4520.98,4522.45,4520.0,4515.0,4525.0,55.0,16.48,8.37,19.8,-200.0,25.0,30.0,-200.0,LOSS,expiration,30.0,-615.0
2021-08-31,2021-09-01,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4517.28,4524.09,4515.0,4510.0,4520.0,30.0,16.72,10.98,26.0,30.0,15.0,15.0,25.0,WIN,expiration,230.0,-370.0
2021-09-01,2021-09-03,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4525.8,4535.22,4525.0,4520.0,4530.0,35.0,16.6,10.33,34.6,35.0,45.0,45.0,45.0,WIN,expiration,100.0,-530.0
2021-09-02,2021-09-03,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4539.09,4535.22,4540.0,4535.0,4545.0,50.0,15.94,10.38,24.7,28.0,28.0,28.0,28.0,WIN,expiration,10.0,-195.0
2021-09-03,2021-09-07,SPX,4,0.15,Inverse Butterfly 1-2-1 (calls),4529.59,4520.36,4530.0,4525.0,4535.0,40.0,16.6,6.69,31.7,40.0,10.0,35.0,35.0,WIN,expiration,40.0,-270.0
2021-09-07,2021-09-08,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4522.6,4514.0,4525.0,4520.0,4530.0,40.0,17.92,10.55,25.0,40.0,20.0,20.0,47.5,WIN,expiration,47.5,-120.0
2021-09-08,2021-09-10,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4517.31,4459.16,4515.0,4510.0,4520.0,25.0,18.41,11.17,37.3,25.0,15.0,15.0,25.0,WIN,expiration,25.0,-130.0
2021-09-09,2021-09-10,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4522.17,4459.16,4520.0,4515.0,4525.0,40.0,17.48,10.34,24.5,40.0,27.5,27.5,37.5,WIN,expiration,37.5,-110.0
2021-09-10,2021-09-13,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4502.2,4469.13,4500.0,4495.0,4505.0,40.0,17.69,8.82,36.0,40.0,15.0,75.0,75.0,WIN,expiration,75.0,-140.0
2021-09-13,2021-09-15,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4476.38,4481.27,4475.0,4465.0,4485.0,75.0,19.69,15.97,52.9,-298.0,-298.0,-298.0,-298.0,LOSS,expiration,0.0,-1125.0
2021-09-14,2021-09-15,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4464.03,4481.27,4465.0,4460.0,4470.0,25.0,19.5,17.39,40.6,25.0,10.0,100.0,100.0,WIN,expiration,100.0,-1330.0
2021-09-15,2021-09-17,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4453.47,4433.19,4455.0,4445.0,4465.0,85.0,19.43,16.77,55.3,85.0,25.0,95.0,95.0,WIN,expiration,95.0,-800.0
2021-09-16,2021-09-17,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4464.83,4433.19,4465.0,4460.0,4470.0,40.0,19.08,16.73,39.1,40.0,20.0,20.0,45.0,WIN,expiration,45.0,-630.0
2021-09-17,2021-09-20,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4451.54,4357.98,4450.0,4445.0,4455.0,25.0,19.5,11.39,46.0,25.0,30.0,30.0,30.0,WIN,expiration,32.5,-230.0
2021-09-20,2021-09-22,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4374.94,4395.62,4375.0,4365.0,4385.0,35.0,24.9,25.32,82.0,35.0,10.0,485.0,485.0,WIN,expiration,485.0,-3410.0
2021-09-21,2021-09-22,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4380.87,4395.62,4380.0,4370.0,4390.0,50.0,23.47,26.07,59.8,50.0,50.0,50.0,50.0,WIN,expiration,0.0,-3960.0
2021-09-22,2021-09-24,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4383.27,4455.58,4385.0,4375.0,4395.0,55.0,22.31,22.42,72.8,55.0,310.0,310.0,310.0,WIN,expiration,310.0,-1950.0
2021-09-23,2021-09-24,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4438.84,4455.58,4440.0,4435.0,4445.0,30.0,18.85,16.76,38.9,30.0,15.0,15.0,205.0,WIN,expiration,205.0,-1300.0
2021-09-24,2021-09-27,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4452.18,4443.59,4450.0,4445.0,4455.0,25.0,18.68,10.38,41.9,25.0,15.0,15.0,25.0,WIN,expiration,15.0,-235.0
2021-09-28,2021-09-29,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4397.45,4359.59,4395.0,4390.0,4400.0,20.0,21.22,20.21,46.5,20.0,10.0,10.0,15.0,WIN,expiration,22.5,-230.0
2021-09-29,2021-09-30,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4377.41,4306.53,4375.0,4365.0,4385.0,70.0,22.61,22.17,50.8,70.0,45.0,45.0,70.0,WIN,expiration,70.0,-270.0
2021-09-30,2021-10-01,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4373.7,4355.01,4375.0,4365.0,4385.0,65.0,21.56,22.76,52.1,65.0,50.0,50.0,50.0,WIN,expiration,62.5,-335.0
2021-10-04,2021-10-06,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4345.13,4363.26,4345.0,4335.0,4355.0,65.0,22.1,22.51,72.4,65.0,380.0,380.0,380.0,WIN,expiration,380.0,-1670.0
2021-10-05,2021-10-06,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4326.27,4363.26,4325.0,4320.0,4330.0,25.0,22.01,21.25,48.1,25.0,15.0,15.0,190.0,WIN,expiration,190.0,-1800.0
2021-10-06,2021-10-08,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4303.75,4390.96,4305.0,4295.0,4315.0,50.0,23.45,23.73,75.6,50.0,35.0,35.0,40.0,WIN,expiration,100.0,-2170.0
2021-10-07,2021-10-08,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4420.39,4390.96,4420.0,4415.0,4425.0,5.0,19.63,19.73,45.7,5.0,2.5,5.0,5.0,WIN,expiration,2.5,-200.0
2021-10-08,2021-10-11,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4398.49,4360.78,4400.0,4395.0,4405.0,20.0,18.92,11.94,47.6,20.0,20.0,20.0,20.0,WIN,expiration,20.0,-200.0
2021-10-11,2021-10-13,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4407.09,4363.98,4405.0,4395.0,4415.0,75.0,18.73,16.78,54.7,75.0,20.0,55.0,62.5,WIN,expiration,75.0,-160.0
2021-10-12,2021-10-13,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4356.23,4363.98,4355.0,4345.0,4365.0,65.0,20.0,22.61,51.6,-37.0,-37.0,-37.0,-37.0,LOSS,expiration,0.0,-1785.0
2021-10-13,2021-10-15,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4345.98,4471.01,4345.0,4335.0,4355.0,60.0,19.56,20.3,65.3,60.0,45.0,45.0,55.0,WIN,expiration,80.0,-2700.0
2021-10-14,2021-10-15,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4408.9,4471.01,4410.0,4405.0,4415.0,25.0,17.51,15.53,35.8,25.0,15.0,15.0,25.0,WIN,expiration,35.0,-2360.0
2021-10-15,2021-10-18,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4465.65,4486.57,4465.0,4460.0,4470.0,20.0,15.9,9.3,37.6,20.0,10.0,10.0,20.0,WIN,expiration,10.0,-2120.0
2021-10-18,2021-10-20,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4466.39,4536.61,4465.0,4460.0,4470.0,30.0,17.2,13.54,44.8,30.0,15.0,15.0,25.0,WIN,expiration,75.0,-2100.0
2021-10-19,2021-10-20,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4499.77,4536.61,4500.0,4495.0,4505.0,30.0,16.25,12.81,30.2,30.0,10.0,20.0,30.0,WIN,expiration,260.0,-1800.0
2021-10-20,2021-10-22,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4529.52,4545.08,4530.0,4525.0,4535.0,40.0,15.51,10.19,34.2,40.0,10.0,25.0,35.0,WIN,expiration,35.0,-1860.0
2021-10-21,2021-10-22,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4533.21,4545.08,4535.0,4530.0,4540.0,45.0,15.68,11.01,26.1,45.0,25.0,25.0,315.0,WIN,expiration,315.0,-910.0
2021-10-22,2021-10-25,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4552.15,4567.09,4550.0,4545.0,4555.0,35.0,15.06,7.47,30.8,35.0,15.0,30.0,30.0,WIN,expiration,75.0,-1270.0
2021-10-25,2021-10-27,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4549.77,4551.95,4550.0,4545.0,4555.0,40.0,15.8,11.03,37.1,-265.0,15.0,30.0,30.0,LOSS,expiration,40.0,-1400.0
2021-10-26,2021-10-27,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4587.14,4551.95,4585.0,4580.0,4590.0,30.0,15.18,10.93,26.3,30.0,35.0,35.0,35.0,WIN,expiration,35.0,-670.0
2021-10-27,2021-10-29,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4583.7,4604.75,4585.0,4580.0,4590.0,15.0,15.64,10.99,37.3,15.0,10.0,10.0,30.0,WIN,expiration,30.0,-1240.0
2021-10-28,2021-10-29,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4580.75,4604.75,4580.0,4575.0,4585.0,35.0,16.49,13.19,31.6,35.0,15.0,30.0,30.0,WIN,expiration,30.0,-1870.0
2021-10-29,2021-11-01,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4585.1,4613.44,4585.0,4580.0,4590.0,25.0,17.06,9.5,39.5,25.0,10.0,15.0,315.0,WIN,expiration,315.0,-2130.0
2021-11-02,2021-11-03,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4624.77,4660.49,4625.0,4620.0,4630.0,25.0,16.07,14.75,35.7,25.0,25.0,25.0,25.0,WIN,expiration,25.0,-1970.0
2021-11-03,2021-11-05,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4627.52,4696.4,4630.0,4625.0,4635.0,25.0,16.14,14.1,48.3,25.0,30.0,30.0,30.0,WIN,expiration,65.0,-2030.0
2021-11-05,2021-11-08,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4713.96,4701.62,4715.0,4710.0,4720.0,30.0,15.07,7.99,34.1,30.0,27.5,27.5,27.5,WIN,expiration,27.5,-200.0
2021-11-08,2021-11-10,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4707.34,4646.56,4705.0,4700.0,4710.0,25.0,16.96,12.53,43.7,25.0,20.0,20.0,20.0,WIN,expiration,25.0,-130.0
2021-11-09,2021-11-10,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4680.23,4646.56,4680.0,4675.0,4685.0,0,18.38,15.27,37.4,0.0,2.5,2.5,2.5,LOSS,expiration,2.5,-450.0
2021-11-10,2021-11-12,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),4681.36,4682.96,4680.0,4675.0,4685.0,30.0,17.63,12.81,44.4,-174.0,15.0,15.0,-174.0,LOSS,expiration,15.0,-735.0
2021-11-11,2021-11-12,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4661.21,4682.96,4660.0,4655.0,4665.0,30.0,17.68,14.42,35.2,30.0,15.0,15.0,90.0,WIN,expiration,90.0,-1950.0
