trade_date,exp_date,underlying,dte_entry,structure,spot_entry,spot_exit,put_upper,put_center,put_lower,total_credit,entry_cons,entry_spread,vix_entry,iv_atm_pct,em_pct,expected_move,pnl_usd,max_risk_usd,result,exit_method,mfe,mae,pnl_exit60,pnl_exit45,pnl_exit30,pnl_exit21,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3,pnl_tp25,pnl_tp50,pnl_tp75,pnl_tp100,pnl_tp25_exit60,pnl_tp25_exit45,pnl_tp25_exit30,pnl_tp25_exit21,pnl_tp25_exit14,pnl_tp25_exit10,pnl_tp25_exit7,pnl_tp25_exit5,pnl_tp25_exit3,pnl_tp50_exit60,pnl_tp50_exit45,pnl_tp50_exit30,pnl_tp50_exit21,pnl_tp50_exit14,pnl_tp50_exit10,pnl_tp50_exit7,pnl_tp50_exit5,pnl_tp50_exit3,pnl_tp75_exit60,pnl_tp75_exit45,pnl_tp75_exit30,pnl_tp75_exit21,pnl_tp75_exit14,pnl_tp75_exit10,pnl_tp75_exit7,pnl_tp75_exit5,pnl_tp75_exit3,pnl_tp100_exit60,pnl_tp100_exit45,pnl_tp100_exit30,pnl_tp100_exit21,pnl_tp100_exit14,pnl_tp100_exit10,pnl_tp100_exit7,pnl_tp100_exit5,pnl_tp100_exit3
2025-11-28,2026-02-20,SPX,84,BWB 1-2-2 puts (+1/-2/+2),6826.03,6910.22,6625,6335,5100,535.0,5000.0,4465.0,16.91,16.91,8.11,553.7,-535.0,99500.0,LOSS,expiration,1775,-530,285.0,345.0,970.0,170.0,745.0,-235.0,1090.0,920.0,920.0,-535.0,-535.0,-535.0,-535.0,285.0,345.0,970.0,170.0,745.0,-235.0,1090.0,920.0,920.0,285.0,345.0,970.0,170.0,745.0,-235.0,1090.0,920.0,920.0,285.0,345.0,970.0,170.0,745.0,-235.0,1090.0,920.0,920.0,285.0,345.0,970.0,170.0,745.0,-235.0,1090.0,920.0,920.0
2025-12-05,2026-02-20,SPX,77,BWB 1-2-2 puts (+1/-2/+2),6881.42,6910.22,6695,6425,5300,445.0,1900.0,1455.0,15.85,15.85,7.28,501.0,-445.0,87400.0,LOSS,expiration,2065,-440,480.0,580.0,1065.0,470.0,1250.0,50.0,1815.0,1935.0,1935.0,-445.0,-445.0,-445.0,-445.0,480.0,580.0,1065.0,470.0,1250.0,50.0,1815.0,1935.0,1935.0,480.0,580.0,1065.0,470.0,1250.0,50.0,1815.0,1935.0,1935.0,480.0,580.0,1065.0,470.0,1250.0,50.0,1815.0,1935.0,1935.0,480.0,580.0,1065.0,470.0,1250.0,50.0,1815.0,1935.0,1935.0
2025-12-12,2026-02-27,SPX,77,BWB 1-2-2 puts (+1/-2/+2),6886.59,6878.04,6710,6445,5340,385.0,530.0,145.0,15.06,15.06,6.92,476.4,-385.0,84530.0,LOSS,expiration,2235,-380,425.0,430.0,365.0,1210.0,1705.0,2235.0,1465.0,795.0,1185.0,-385.0,-385.0,-385.0,-385.0,425.0,430.0,365.0,1210.0,1705.0,2235.0,1465.0,795.0,1185.0,425.0,430.0,365.0,1210.0,1705.0,2235.0,1465.0,795.0,1185.0,425.0,430.0,365.0,1210.0,1705.0,2235.0,1465.0,795.0,1185.0,425.0,430.0,365.0,1210.0,1705.0,2235.0,1465.0,795.0,1185.0
2025-12-19,2026-02-27,SPX,70,BWB 1-2-2 puts (+1/-2/+2),6827.03,6878.04,6655,6410,5390,530.0,3130.0,2600.0,15.48,15.48,6.78,462.8,-530.0,80630.0,LOSS,expiration,1310,-525,0.0,25.0,-30.0,585.0,925.0,1310.0,745.0,200.0,410.0,-530.0,-530.0,-530.0,-530.0,0.0,25.0,-30.0,585.0,925.0,1310.0,745.0,200.0,410.0,0.0,25.0,-30.0,585.0,925.0,1310.0,745.0,200.0,410.0,0.0,25.0,-30.0,585.0,925.0,1310.0,745.0,200.0,410.0,0.0,25.0,-30.0,585.0,925.0,1310.0,745.0,200.0,410.0
2025-12-26,2026-03-20,SPX,84,BWB 1-2-2 puts (+1/-2/+2),6935.88,6508.32,6755,6485,5350,445.0,540.0,95.0,14.17,14.17,6.8,471.5,24223.0,87040.0,WIN,expiration,24150,-385,-115.0,250.0,785.0,1000.0,2025.0,2845.0,4835.0,5000.0,3885.0,7190.0,13475.0,19955.0,24223.0,-115.0,250.0,785.0,1000.0,2025.0,2845.0,4835.0,5000.0,3885.0,-115.0,250.0,785.0,1000.0,2025.0,2845.0,4835.0,5000.0,3885.0,-115.0,250.0,785.0,1000.0,2025.0,2845.0,4835.0,5000.0,3885.0,-115.0,250.0,785.0,1000.0,2025.0,2845.0,4835.0,5000.0,3885.0
2026-01-02,2026-03-20,SPX,77,BWB 1-2-2 puts (+1/-2/+2),6887.78,6508.32,6715,6460,5400,395.0,460.0,65.0,14.68,14.68,6.74,464.4,20273.0,80960.0,WIN,expiration,20295,-390,-225.0,110.0,530.0,725.0,1555.0,2230.0,3910.0,3780.0,2720.0,6930.0,15120.0,20260.0,20273.0,-225.0,110.0,530.0,725.0,1555.0,2230.0,3910.0,3780.0,2720.0,-225.0,110.0,530.0,725.0,1555.0,2230.0,3910.0,3780.0,2720.0,-225.0,110.0,530.0,725.0,1555.0,2230.0,3910.0,3780.0,2720.0,-225.0,110.0,530.0,725.0,1555.0,2230.0,3910.0,3780.0,2720.0
2026-01-09,2026-03-20,SPX,70,BWB 1-2-2 puts (+1/-2/+2),6941.61,6508.32,6770,6520,5500,535.0,1230.0,695.0,15.47,15.47,6.77,470.3,23297.0,78230.0,WIN,expiration,23635,-760,-185.0,15.0,460.0,760.0,1350.0,2465.0,4560.0,4890.0,4005.0,6425.0,13675.0,19210.0,23297.0,-185.0,15.0,460.0,760.0,1350.0,2465.0,4560.0,4890.0,4005.0,-185.0,15.0,460.0,760.0,1350.0,2465.0,4560.0,4890.0,4005.0,-185.0,15.0,460.0,760.0,1350.0,2465.0,4560.0,4890.0,4005.0,-185.0,15.0,460.0,760.0,1350.0,2465.0,4560.0,4890.0,4005.0
2026-01-16,2026-03-20,SPX,63,BWB 1-2-2 puts (+1/-2/+2),6943.39,6508.32,6770,6520,5500,415.0,510.0,95.0,15.9,15.9,6.61,458.7,23417.0,77510.0,WIN,expiration,23755,-640,-65.0,135.0,580.0,880.0,1470.0,2585.0,4680.0,5010.0,4125.0,6545.0,13795.0,19330.0,23417.0,-65.0,135.0,580.0,880.0,1470.0,2585.0,4680.0,5010.0,4125.0,-65.0,135.0,580.0,880.0,1470.0,2585.0,4680.0,5010.0,4125.0,-65.0,135.0,580.0,880.0,1470.0,2585.0,4680.0,5010.0,4125.0,-65.0,135.0,580.0,880.0,1470.0,2585.0,4680.0,5010.0,4125.0
2026-01-23,2026-04-17,SPX,84,BWB 1-2-2 puts (+1/-2/+2),6911.09,7125.12,6715,6430,5275,370.0,4220.0,3850.0,15.85,15.85,7.6,525.5,-370.0,91220.0,LOSS,expiration,6320,-695,-150.0,0.0,1415.0,1480.0,5870.0,6005.0,1240.0,1205.0,-75.0,6320.0,-370.0,-370.0,-370.0,-150.0,0.0,1415.0,1480.0,5870.0,6320.0,6320.0,6320.0,6320.0,-150.0,0.0,1415.0,1480.0,5870.0,6005.0,1240.0,1205.0,-75.0,-150.0,0.0,1415.0,1480.0,5870.0,6005.0,1240.0,1205.0,-75.0,-150.0,0.0,1415.0,1480.0,5870.0,6005.0,1240.0,1205.0,-75.0
2026-01-30,2026-04-17,SPX,77,BWB 1-2-2 puts (+1/-2/+2),6940.53,7125.12,6740,6450,5275,360.0,460.0,100.0,17.49,17.49,8.03,557.5,-360.0,88960.0,LOSS,expiration,6965,-715,-45.0,75.0,1635.0,1685.0,6605.0,6655.0,1640.0,1620.0,30.0,-360.0,-360.0,-360.0,-360.0,-45.0,75.0,1635.0,1685.0,6605.0,6655.0,1640.0,1620.0,30.0,-45.0,75.0,1635.0,1685.0,6605.0,6655.0,1640.0,1620.0,30.0,-45.0,75.0,1635.0,1685.0,6605.0,6655.0,1640.0,1620.0,30.0,-45.0,75.0,1635.0,1685.0,6605.0,6655.0,1640.0,1620.0,30.0
2026-02-06,2026-04-17,SPX,70,BWB 1-2-2 puts (+1/-2/+2),6868.99,7125.12,6660,6380,5225,495.0,4340.0,3845.0,19.14,19.14,8.38,575.8,-495.0,91840.0,LOSS,expiration,5170,-855,-415.0,-245.0,1030.0,1415.0,4530.0,4820.0,510.0,440.0,-320.0,-495.0,-495.0,-495.0,-495.0,-415.0,-245.0,1030.0,1415.0,4530.0,4820.0,510.0,440.0,-320.0,-415.0,-245.0,1030.0,1415.0,4530.0,4820.0,510.0,440.0,-320.0,-415.0,-245.0,1030.0,1415.0,4530.0,4820.0,510.0,440.0,-320.0,-415.0,-245.0,1030.0,1415.0,4530.0,4820.0,510.0,440.0,-320.0
2026-02-13,2026-04-24,SPX,70,BWB 1-2-2 puts (+1/-2/+2),6816.57,7164.29,6575,6250,5000,665.0,850.0,185.0,21.95,21.95,9.61,655.2,-665.0,93350.0,LOSS,expiration,4475,-662.5,75.0,575.0,1965.0,3440.0,600.0,-210.0,-575.0,-605.0,-630.0,-665.0,-665.0,-665.0,-665.0,75.0,575.0,1965.0,3440.0,600.0,-210.0,-575.0,-605.0,-630.0,75.0,575.0,1965.0,3440.0,600.0,-210.0,-575.0,-605.0,-630.0,75.0,575.0,1965.0,3440.0,600.0,-210.0,-575.0,-605.0,-630.0,75.0,575.0,1965.0,3440.0,600.0,-210.0,-575.0,-605.0,-630.0
2026-02-20,2026-05-15,SPX,84,BWB 1-2-2 puts (+1/-2/+2),6865.77,7409.18,6630,6290,4950,375.0,960.0,585.0,20.2,20.2,9.69,665.3,-375.0,100960.0,LOSS,expiration,2380,-370,685.0,1810.0,825.0,320.0,-280.0,-305.0,-347.5,-350.0,-347.5,-375.0,-375.0,-375.0,-375.0,685.0,1810.0,825.0,320.0,-280.0,-305.0,-347.5,-350.0,-347.5,685.0,1810.0,825.0,320.0,-280.0,-305.0,-347.5,-350.0,-347.5,685.0,1810.0,825.0,320.0,-280.0,-305.0,-347.5,-350.0,-347.5,685.0,1810.0,825.0,320.0,-280.0,-305.0,-347.5,-350.0,-347.5
2026-02-27,2026-05-15,SPX,77,BWB 1-2-2 puts (+1/-2/+2),6844.69,7409.18,6610,6280,4950,345.0,520.0,175.0,21.37,21.37,9.82,671.8,-345.0,100520.0,LOSS,expiration,2120,-615,335.0,1480.0,715.0,250.0,-270.0,-290.0,-322.5,-325.0,-322.5,-345.0,-345.0,-345.0,-345.0,335.0,1480.0,715.0,250.0,-270.0,-290.0,-322.5,-325.0,-322.5,335.0,1480.0,715.0,250.0,-270.0,-290.0,-322.5,-325.0,-322.5,335.0,1480.0,715.0,250.0,-270.0,-290.0,-322.5,-325.0,-322.5,335.0,1480.0,715.0,250.0,-270.0,-290.0,-322.5,-325.0,-322.5
2026-03-06,2026-05-15,SPX,70,BWB 1-2-2 puts (+1/-2/+2),6724.02,7409.18,6450,6080,4700,880.0,1170.0,290.0,27.9,27.9,12.22,821.6,-880.0,102170.0,LOSS,expiration,2540,-875,525.0,2540.0,-220.0,-575.0,-837.5,-840.0,-862.5,-865.0,-870.0,-880.0,-880.0,-880.0,-880.0,525.0,2540.0,-220.0,-575.0,-837.5,-840.0,-862.5,-865.0,-870.0,525.0,2540.0,-220.0,-575.0,-837.5,-840.0,-862.5,-865.0,-870.0,525.0,2540.0,-220.0,-575.0,-837.5,-840.0,-862.5,-865.0,-870.0,525.0,2540.0,-220.0,-575.0,-837.5,-840.0,-862.5,-865.0,-870.0
2026-03-13,2026-05-29,SPX,77,BWB 1-2-2 puts (+1/-2/+2),6715.58,7581.25,6445,6090,4700,465.0,2180.0,1715.0,25.28,25.28,11.61,779.8,-465.0,105680.0,LOSS,expiration,1505,-460,210.0,455.0,-140.0,-420.0,-432.5,-432.5,-455.0,-460.0,-460.0,-465.0,-465.0,-465.0,-465.0,210.0,455.0,-140.0,-420.0,-432.5,-432.5,-455.0,-460.0,-460.0,210.0,455.0,-140.0,-420.0,-432.5,-432.5,-455.0,-460.0,-460.0,210.0,455.0,-140.0,-420.0,-432.5,-432.5,-455.0,-460.0,-460.0,210.0,455.0,-140.0,-420.0,-432.5,-432.5,-455.0,-460.0,-460.0
2026-03-20,2026-05-29,SPX,70,BWB 1-2-2 puts (+1/-2/+2),6558.76,7581.25,6290,5950,4700,885.0,990.0,105.0,25.81,25.81,11.3,741.3,-885.0,91990.0,LOSS,expiration,890,-882.5,190.0,-285.0,-715.0,-860.0,-857.5,-867.5,-870.0,-877.5,-877.5,-885.0,-885.0,-885.0,-885.0,190.0,-285.0,-715.0,-860.0,-857.5,-867.5,-870.0,-877.5,-877.5,190.0,-285.0,-715.0,-860.0,-857.5,-867.5,-870.0,-877.5,-877.5,190.0,-285.0,-715.0,-860.0,-857.5,-867.5,-870.0,-877.5,-877.5,190.0,-285.0,-715.0,-860.0,-857.5,-867.5,-870.0,-877.5,-877.5
2026-03-27,2026-05-29,SPX,63,BWB 1-2-2 puts (+1/-2/+2),6415.1,7581.25,6090,5950,4700,-4515.0,-3810.0,705.0,30.01,30.01,12.47,799.8,4515.0,107190.0,WIN,expiration,4527.5,-395,-100.0,4110.0,4325.0,4457.5,4512.5,4507.5,4525.0,4525.0,4525.0,4455.0,4515.0,4515.0,4515.0,-100.0,4110.0,4325.0,4455.0,4455.0,4455.0,4455.0,4455.0,4455.0,-100.0,4110.0,4325.0,4457.5,4512.5,4507.5,4525.0,4525.0,4525.0,-100.0,4110.0,4325.0,4457.5,4512.5,4507.5,4525.0,4525.0,4525.0,-100.0,4110.0,4325.0,4457.5,4512.5,4507.5,4525.0,4525.0,4525.0
