trade_date,exp_date,underlying,dte_entry,total_credit,pnl_usd,vix_entry,spot_exit,result,exit_method,in_range,call_lower,call_center,call_upper,call_debit,put_lower,put_center,put_upper,put_debit,pnl_tp50,pnl_tp100,pnl_tp200
2025-07-25,2025-07-28,SPX,3,295.0,-295.0,14.93,6389.77,LOSS,expiration,False,6430.0,6460.0,6490.0,1.4,6300.0,6330.0,6360.0,1.55,-295.0,-295.0,-295.0
2025-07-28,2025-07-29,SPX,1,335.0,-335.0,15.03,6370.86,LOSS,expiration,False,6415.0,6445.0,6475.0,1.7,6290.0,6320.0,6350.0,1.65,-45.0,25.0,-335.0
2025-07-29,2025-07-30,SPX,1,330.0,-330.0,15.98,6362.9,LOSS,expiration,False,6415.0,6445.0,6475.0,1.65,6260.0,6290.0,6320.0,1.65,-330.0,-330.0,-330.0
2025-07-30,2025-07-31,SPX,1,295.0,-295.0,15.48,6339.39,LOSS,expiration,False,6410.0,6440.0,6470.0,1.45,6210.0,6240.0,6270.0,1.5,480.0,480.0,480.0
2025-07-31,2025-08-01,SPX,1,290.0,1510.98,16.72,6238.01,WIN,expiration,True,6430.0,6460.0,6490.0,1.45,6220.0,6250.0,6280.0,1.45,260.0,260.0,260.0
2025-08-01,2025-08-04,SPX,3,420.0,1573.99,20.38,6329.94,WIN,expiration,True,6310.0,6350.0,6390.0,2.2,6075.0,6115.0,6155.0,2.0,-75.0,35.0,290.0
2025-08-04,2025-08-05,SPX,1,385.0,-385.0,17.52,6299.19,LOSS,expiration,False,6365.0,6405.0,6445.0,1.85,6195.0,6235.0,6275.0,2.0,70.0,70.0,-385.0
2025-08-05,2025-08-06,SPX,1,385.0,-378.99,17.85,6345.06,LOSS,expiration,False,6345.0,6385.0,6425.0,2.05,6170.0,6210.0,6250.0,1.8,-30.0,70.0,230.0
2025-08-06,2025-08-07,SPX,1,320.0,-320.0,16.77,6340.0,LOSS,expiration,False,6390.0,6420.0,6450.0,1.65,6245.0,6275.0,6305.0,1.55,710.0,790.0,430.0
2025-08-07,2025-08-08,SPX,1,415.0,530.02,16.57,6389.45,WIN,expiration,True,6380.0,6420.0,6460.0,2.0,6200.0,6240.0,6280.0,2.15,0.0,25.0,225.0
2025-08-08,2025-08-11,SPX,3,300.0,-300.0,15.15,6373.45,LOSS,expiration,False,6425.0,6455.0,6485.0,1.6,6275.0,6305.0,6335.0,1.4,-220.0,-220.0,-300.0
2025-08-11,2025-08-12,SPX,1,315.0,260.98,16.25,6445.76,WIN,expiration,True,6440.0,6470.0,6500.0,1.65,6255.0,6285.0,6315.0,1.5,-55.0,20.0,220.0
2025-08-12,2025-08-13,SPX,1,305.0,-305.0,14.73,6466.58,LOSS,expiration,False,6475.0,6505.0,6535.0,1.6,6345.0,6375.0,6405.0,1.45,285.0,285.0,285.0
2025-08-13,2025-08-14,SPX,1,290.0,-290.0,14.49,6468.54,LOSS,expiration,False,6500.0,6530.0,6560.0,1.35,6360.0,6390.0,6420.0,1.55,-290.0,-290.0,-290.0
2025-08-14,2025-08-15,SPX,1,295.0,-295.0,14.83,6449.8,LOSS,expiration,False,6515.0,6545.0,6575.0,1.45,6365.0,6395.0,6425.0,1.5,-295.0,-295.0,-295.0
2025-08-15,2025-08-18,SPX,3,305.0,-305.0,15.09,6449.15,LOSS,expiration,False,6500.0,6530.0,6560.0,1.6,6350.0,6380.0,6410.0,1.45,-305.0,-305.0,-305.0
2025-08-18,2025-08-19,SPX,1,310.0,52.99,14.99,6411.37,WIN,expiration,True,6480.0,6510.0,6540.0,1.7,6355.0,6385.0,6415.0,1.4,-5.0,-5.0,125.0
2025-08-19,2025-08-20,SPX,1,290.0,-290.0,15.57,6395.78,LOSS,expiration,False,6450.0,6480.0,6510.0,1.5,6300.0,6330.0,6360.0,1.4,-65.0,185.0,185.0
2025-08-20,2025-08-21,SPX,1,295.0,-295.0,15.69,6370.17,LOSS,expiration,False,6445.0,6475.0,6505.0,1.5,6290.0,6320.0,6350.0,1.45,10.0,10.0,195.0
2025-08-21,2025-08-22,SPX,1,295.0,896.02,16.6,6466.91,WIN,expiration,True,6455.0,6485.0,6515.0,1.45,6220.0,6250.0,6280.0,1.5,15.0,15.0,350.0
2025-08-22,2025-08-25,SPX,3,335.0,-335.0,14.22,6439.32,LOSS,expiration,False,6500.0,6530.0,6560.0,1.7,6365.0,6395.0,6425.0,1.65,-335.0,-335.0,-335.0
2025-08-25,2025-08-26,SPX,1,320.0,-320.0,14.79,6465.94,LOSS,expiration,False,6480.0,6510.0,6540.0,1.55,6360.0,6390.0,6420.0,1.65,-70.0,15.0,-320.0
2025-08-26,2025-08-27,SPX,1,285.0,-285.0,14.62,6481.4,LOSS,expiration,False,6485.0,6515.0,6545.0,1.3,6360.0,6390.0,6420.0,1.55,-190.0,-190.0,-190.0
2025-08-27,2025-08-28,SPX,1,290.0,-290.0,14.85,6501.86,LOSS,expiration,False,6550.0,6580.0,6610.0,1.35,6355.0,6385.0,6415.0,1.55,-290.0,-290.0,-290.0
2025-08-28,2025-08-29,SPX,1,315.0,659.02,14.43,6460.26,WIN,expiration,True,6540.0,6570.0,6600.0,1.8,6410.0,6440.0,6470.0,1.35,-55.0,40.0,155.0
2025-08-29,2025-09-02,SPX,4,295.0,-295.0,15.36,6415.54,LOSS,expiration,False,6505.0,6535.0,6565.0,1.5,6350.0,6380.0,6410.0,1.45,475.0,475.0,475.0
2025-09-02,2025-09-03,SPX,1,380.0,-380.0,17.17,6448.26,LOSS,expiration,False,6455.0,6495.0,6535.0,1.85,6270.0,6310.0,6350.0,1.95,25.0,25.0,-380.0
2025-09-03,2025-09-04,SPX,1,280.0,2428.01,16.35,6502.08,WIN,expiration,True,6475.0,6505.0,6535.0,1.3,6325.0,6355.0,6385.0,1.5,-60.0,-60.0,115.0
2025-09-04,2025-09-05,SPX,1,305.0,-305.0,15.3,6481.5,LOSS,expiration,False,6550.0,6580.0,6610.0,1.5,6375.0,6405.0,6435.0,1.55,195.0,20.0,-305.0
2025-09-05,2025-09-08,SPX,3,305.0,-305.0,15.18,6495.15,LOSS,expiration,False,6515.0,6545.0,6575.0,1.6,6375.0,6405.0,6435.0,1.45,-55.0,-305.0,-305.0
2025-09-08,2025-09-09,SPX,1,315.0,-315.0,15.11,6512.61,LOSS,expiration,False,6525.0,6555.0,6585.0,1.7,6390.0,6420.0,6450.0,1.45,-315.0,-315.0,-315.0
2025-09-09,2025-09-10,SPX,1,270.0,-270.0,15.04,6532.04,LOSS,expiration,False,6545.0,6575.0,6605.0,1.3,6410.0,6440.0,6470.0,1.4,275.0,500.0,500.0
2025-09-10,2025-09-11,SPX,1,300.0,447.02,15.35,6587.47,WIN,expiration,True,6580.0,6610.0,6640.0,1.5,6415.0,6445.0,6475.0,1.5,25.0,25.0,285.0
2025-09-11,2025-09-12,SPX,1,270.0,-270.0,14.71,6584.29,LOSS,expiration,False,6625.0,6655.0,6685.0,1.35,6495.0,6525.0,6555.0,1.35,-270.0,-270.0,-270.0
2025-09-12,2025-09-15,SPX,3,305.0,-305.0,14.76,6615.28,LOSS,expiration,False,6620.0,6650.0,6680.0,1.4,6495.0,6525.0,6555.0,1.65,-75.0,-10.0,155.0
2025-09-15,2025-09-16,SPX,1,315.0,-315.0,15.69,6606.76,LOSS,expiration,False,6640.0,6670.0,6700.0,1.6,6515.0,6545.0,6575.0,1.55,-315.0,-315.0,-315.0
2025-09-16,2025-09-17,SPX,1,290.0,-290.0,16.36,6600.35,LOSS,expiration,False,6675.0,6705.0,6735.0,1.45,6480.0,6510.0,6540.0,1.45,-60.0,155.0,155.0
2025-09-17,2025-09-18,SPX,1,300.0,-300.0,15.72,6631.96,LOSS,expiration,False,6670.0,6700.0,6730.0,1.45,6480.0,6510.0,6540.0,1.55,-65.0,-300.0,-300.0
2025-09-18,2025-09-19,SPX,1,305.0,-305.0,15.7,6664.36,LOSS,expiration,False,6685.0,6715.0,6745.0,1.65,6525.0,6555.0,6585.0,1.4,-305.0,-305.0,-305.0
2025-09-19,2025-09-22,SPX,3,320.0,-320.0,15.45,6693.75,LOSS,expiration,False,6695.0,6725.0,6755.0,1.65,6565.0,6595.0,6625.0,1.55,-35.0,25.0,-320.0
2025-09-22,2025-09-23,SPX,1,290.0,18.01,16.1,6656.92,WIN,expiration,True,6730.0,6760.0,6790.0,1.4,6600.0,6630.0,6660.0,1.5,200.0,200.0,200.0
2025-09-23,2025-09-24,SPX,1,300.0,-300.0,16.64,6637.97,LOSS,expiration,False,6700.0,6730.0,6760.0,1.6,6545.0,6575.0,6605.0,1.4,-300.0,-300.0,-300.0
2025-09-24,2025-09-25,SPX,1,295.0,-295.0,16.18,6604.72,LOSS,expiration,False,6675.0,6705.0,6735.0,1.45,6525.0,6555.0,6585.0,1.5,120.0,120.0,270.0
2025-09-25,2025-09-26,SPX,1,295.0,-295.0,16.74,6643.7,LOSS,expiration,False,6655.0,6685.0,6715.0,1.55,6480.0,6510.0,6540.0,1.4,75.0,75.0,225.0
2025-09-26,2025-09-29,SPX,3,285.0,-285.0,15.29,6661.21,LOSS,expiration,False,6685.0,6715.0,6745.0,1.3,6535.0,6565.0,6595.0,1.55,15.0,15.0,-285.0
2025-09-29,2025-09-30,SPX,1,310.0,-310.0,16.12,6688.46,LOSS,expiration,False,6700.0,6730.0,6760.0,1.6,6550.0,6580.0,6610.0,1.5,-310.0,-310.0,-310.0
2025-09-30,2025-10-01,SPX,1,310.0,-310.0,16.28,6711.2,LOSS,expiration,False,6715.0,6745.0,6775.0,1.65,6575.0,6605.0,6635.0,1.45,205.0,35.0,185.0
2025-10-01,2025-10-02,SPX,1,315.0,-315.0,16.29,6715.35,LOSS,expiration,False,6745.0,6775.0,6805.0,1.65,6620.0,6650.0,6680.0,1.5,-60.0,-315.0,-315.0
2025-10-02,2025-10-03,SPX,1,285.0,-285.0,16.63,6715.79,LOSS,expiration,False,6755.0,6785.0,6815.0,1.5,6620.0,6650.0,6680.0,1.35,-30.0,40.0,-285.0
2025-10-03,2025-10-06,SPX,3,300.0,-300.0,16.65,6740.28,LOSS,expiration,False,6760.0,6790.0,6820.0,1.55,6620.0,6650.0,6680.0,1.45,-300.0,-300.0,-300.0
2025-10-06,2025-10-07,SPX,1,285.0,-285.0,16.37,6714.59,LOSS,expiration,False,6775.0,6805.0,6835.0,1.35,6650.0,6680.0,6710.0,1.5,195.0,195.0,195.0
2025-10-07,2025-10-08,SPX,1,400.0,-400.0,17.24,6753.72,LOSS,expiration,False,6755.0,6795.0,6835.0,1.9,6595.0,6635.0,6675.0,2.1,-95.0,85.0,-400.0
2025-10-08,2025-10-09,SPX,1,305.0,-305.0,16.3,6735.11,LOSS,expiration,False,6785.0,6815.0,6845.0,1.5,6660.0,6690.0,6720.0,1.55,-55.0,30.0,200.0
2025-10-09,2025-10-10,SPX,1,325.0,-325.0,16.43,6552.51,LOSS,expiration,False,6770.0,6800.0,6830.0,1.75,6635.0,6665.0,6695.0,1.5,500.0,500.0,175.0
2025-10-10,2025-10-13,SPX,3,410.0,-410.0,21.66,6654.72,LOSS,expiration,False,6685.0,6725.0,6765.0,2.1,6380.0,6420.0,6460.0,2.0,-410.0,-410.0,-410.0
2025-10-13,2025-10-14,SPX,1,425.0,-425.0,19.03,6644.31,LOSS,expiration,False,6710.0,6750.0,6790.0,2.15,6520.0,6560.0,6600.0,2.1,395.0,395.0,395.0
2025-10-14,2025-10-15,SPX,1,380.0,-380.0,20.81,6671.06,LOSS,expiration,False,6705.0,6745.0,6785.0,1.9,6455.0,6495.0,6535.0,1.9,290.0,290.0,290.0
2025-10-15,2025-10-16,SPX,1,390.0,-390.0,20.64,6629.07,LOSS,expiration,False,6740.0,6780.0,6820.0,1.95,6515.0,6555.0,6595.0,1.95,25.0,25.0,270.0
2025-10-16,2025-10-17,SPX,1,480.0,-480.0,25.31,6664.01,LOSS,expiration,False,6720.0,6770.0,6820.0,2.4,6410.0,6460.0,6510.0,2.4,-480.0,-480.0,-480.0
2025-10-17,2025-10-20,SPX,3,385.0,-385.0,20.78,6735.13,LOSS,expiration,False,6745.0,6785.0,6825.0,1.85,6510.0,6550.0,6590.0,2.0,-90.0,10.0,-385.0
2025-10-20,2025-10-21,SPX,1,425.0,-425.0,18.23,6735.35,LOSS,expiration,False,6775.0,6815.0,6855.0,2.1,6615.0,6655.0,6695.0,2.15,-425.0,-425.0,-425.0
2025-10-21,2025-10-22,SPX,1,395.0,-395.0,17.87,6699.4,LOSS,expiration,False,6780.0,6820.0,6860.0,2.05,6615.0,6655.0,6695.0,1.9,-105.0,60.0,235.0
2025-10-22,2025-10-23,SPX,1,405.0,-405.0,18.6,6738.44,LOSS,expiration,False,6750.0,6790.0,6830.0,2.05,6555.0,6595.0,6635.0,2.0,-405.0,-405.0,-405.0
2025-10-23,2025-10-24,SPX,1,425.0,-425.0,17.3,6791.69,LOSS,expiration,False,6795.0,6835.0,6875.0,2.1,6605.0,6645.0,6685.0,2.15,545.0,545.0,545.0
2025-10-24,2025-10-27,SPX,3,290.0,1726.02,16.37,6875.16,WIN,expiration,True,6855.0,6885.0,6915.0,1.4,6695.0,6725.0,6755.0,1.5,355.0,355.0,355.0
2025-10-27,2025-10-28,SPX,1,350.0,-350.0,15.79,6890.89,LOSS,expiration,False,6900.0,6930.0,6960.0,1.9,6775.0,6805.0,6835.0,1.6,130.0,130.0,415.0
2025-10-28,2025-10-29,SPX,1,310.0,-310.0,16.42,6890.59,LOSS,expiration,False,6950.0,6980.0,7010.0,1.55,6785.0,6815.0,6845.0,1.55,330.0,75.0,-310.0
2025-10-29,2025-10-30,SPX,1,390.0,-390.0,16.92,6822.34,LOSS,expiration,False,6960.0,7000.0,7040.0,2.0,6700.0,6740.0,6780.0,1.9,-390.0,-390.0,-390.0
2025-10-30,2025-10-31,SPX,1,395.0,-395.0,16.91,6840.2,LOSS,expiration,False,6905.0,6945.0,6985.0,1.95,6665.0,6705.0,6745.0,2.0,-395.0,-395.0,-395.0
2025-10-31,2025-11-03,SPX,3,410.0,-410.0,17.44,6851.97,LOSS,expiration,False,6920.0,6960.0,7000.0,2.0,6730.0,6770.0,6810.0,2.1,-90.0,70.0,-410.0
2025-11-03,2025-11-04,SPX,1,405.0,3440.02,17.17,6771.55,WIN,expiration,True,6890.0,6930.0,6970.0,2.05,6730.0,6770.0,6810.0,2.0,665.0,665.0,665.0
2025-11-04,2025-11-05,SPX,1,375.0,-375.0,19.0,6796.29,LOSS,expiration,False,6845.0,6885.0,6925.0,1.85,6635.0,6675.0,6715.0,1.9,-375.0,-375.0,-375.0
2025-11-05,2025-11-06,SPX,1,385.0,2646.98,18.01,6720.32,WIN,expiration,True,6860.0,6900.0,6940.0,1.8,6690.0,6730.0,6770.0,2.05,90.0,50.0,350.0
2025-11-06,2025-11-07,SPX,1,390.0,-390.0,19.5,6728.8,LOSS,expiration,False,6810.0,6850.0,6890.0,2.0,6575.0,6615.0,6655.0,1.9,95.0,95.0,295.0
2025-11-07,2025-11-10,SPX,3,415.0,2828.02,19.08,6832.43,WIN,expiration,True,6800.0,6840.0,6880.0,2.1,6555.0,6595.0,6635.0,2.05,655.0,655.0,655.0
2025-11-10,2025-11-11,SPX,1,385.0,-385.0,17.6,6846.61,LOSS,expiration,False,6885.0,6925.0,6965.0,1.7,6705.0,6745.0,6785.0,2.15,-385.0,-385.0,-385.0
2025-11-11,2025-11-12,SPX,1,390.0,-390.0,17.28,6850.92,LOSS,expiration,False,6895.0,6935.0,6975.0,1.85,6725.0,6765.0,6805.0,2.05,-390.0,-390.0,-390.0
2025-11-12,2025-11-13,SPX,1,380.0,1369.02,17.51,6737.49,WIN,expiration,True,6910.0,6950.0,6990.0,1.75,6720.0,6760.0,6800.0,2.05,75.0,75.0,270.0
2025-11-13,2025-11-14,SPX,1,415.0,-415.0,20.0,6734.11,LOSS,expiration,False,6830.0,6870.0,6910.0,2.05,6575.0,6615.0,6655.0,2.1,275.0,275.0,275.0
2025-11-14,2025-11-17,SPX,3,395.0,-395.0,19.83,6672.41,LOSS,expiration,False,6825.0,6865.0,6905.0,1.9,6565.0,6605.0,6645.0,2.05,-70.0,105.0,425.0
2025-11-17,2025-11-18,SPX,1,420.0,-420.0,22.38,6617.32,LOSS,expiration,False,6745.0,6785.0,6825.0,2.15,6490.0,6530.0,6570.0,2.05,-10.0,55.0,240.0
2025-11-18,2025-11-19,SPX,1,380.0,-380.0,24.69,6642.16,LOSS,expiration,False,6730.0,6770.0,6810.0,1.8,6450.0,6490.0,6530.0,2.0,-380.0,-380.0,-380.0
2025-11-19,2025-11-20,SPX,1,400.0,-400.0,23.66,6538.76,LOSS,expiration,False,6785.0,6825.0,6865.0,2.0,6435.0,6475.0,6515.0,2.0,395.0,90.0,270.0
2025-11-20,2025-11-21,SPX,1,515.0,-515.0,26.42,6602.99,LOSS,expiration,False,6675.0,6725.0,6775.0,2.55,6325.0,6375.0,6425.0,2.6,-70.0,-515.0,-515.0
2025-11-21,2025-11-24,SPX,3,420.0,-420.0,23.43,6705.12,LOSS,expiration,False,6715.0,6755.0,6795.0,2.2,6430.0,6470.0,6510.0,2.0,-15.0,75.0,-420.0
2025-11-24,2025-11-25,SPX,1,425.0,-337.01,20.52,6765.88,LOSS,expiration,False,6765.0,6805.0,6845.0,2.25,6565.0,6605.0,6645.0,2.0,440.0,580.0,290.0
2025-11-25,2025-11-26,SPX,1,410.0,-149.01,18.56,6812.61,LOSS,expiration,False,6810.0,6850.0,6890.0,2.05,6640.0,6680.0,6720.0,2.05,235.0,235.0,235.0
2025-11-26,2025-11-28,SPX,2,410.0,-410.0,17.19,6849.09,LOSS,expiration,False,6865.0,6905.0,6945.0,2.2,6705.0,6745.0,6785.0,1.9,-410.0,-410.0,-410.0
2025-12-01,2025-12-02,SPX,1,300.0,-300.0,17.24,6829.37,LOSS,expiration,False,6875.0,6905.0,6935.0,1.5,6710.0,6740.0,6770.0,1.5,-300.0,-300.0,-300.0
2025-12-02,2025-12-03,SPX,1,280.0,-280.0,16.59,6849.72,LOSS,expiration,False,6890.0,6920.0,6950.0,1.35,6725.0,6755.0,6785.0,1.45,-30.0,-280.0,-280.0
2025-12-03,2025-12-04,SPX,1,310.0,-310.0,16.08,6857.12,LOSS,expiration,False,6900.0,6930.0,6960.0,1.5,6755.0,6785.0,6815.0,1.6,-60.0,-310.0,-310.0
2025-12-04,2025-12-05,SPX,1,300.0,-300.0,15.78,6870.4,LOSS,expiration,False,6895.0,6925.0,6955.0,1.35,6730.0,6760.0,6790.0,1.65,85.0,65.0,180.0
2025-12-05,2025-12-08,SPX,3,290.0,-290.0,15.41,6846.51,LOSS,expiration,False,6915.0,6945.0,6975.0,1.3,6765.0,6795.0,6825.0,1.6,-30.0,30.0,-290.0
2025-12-08,2025-12-09,SPX,1,305.0,-305.0,16.66,6840.51,LOSS,expiration,False,6885.0,6915.0,6945.0,1.55,6725.0,6755.0,6785.0,1.5,-305.0,-305.0,-305.0
2025-12-09,2025-12-10,SPX,1,320.0,-320.0,16.93,6886.68,LOSS,expiration,False,6910.0,6940.0,6970.0,1.7,6710.0,6740.0,6770.0,1.5,-55.0,-320.0,-320.0
2025-12-10,2025-12-11,SPX,1,300.0,-300.0,15.77,6901.0,LOSS,expiration,False,6955.0,6985.0,7015.0,1.45,6770.0,6800.0,6830.0,1.55,-40.0,75.0,185.0
2025-12-11,2025-12-12,SPX,1,295.0,1463.98,14.85,6827.41,WIN,expiration,True,6945.0,6975.0,7005.0,1.4,6785.0,6815.0,6845.0,1.55,-210.0,60.0,215.0
2025-12-12,2025-12-15,SPX,3,295.0,-295.0,15.74,6816.51,LOSS,expiration,False,6880.0,6910.0,6940.0,1.35,6690.0,6720.0,6750.0,1.6,-50.0,-295.0,-295.0
2025-12-15,2025-12-16,SPX,1,315.0,-315.0,16.5,6800.26,LOSS,expiration,False,6880.0,6910.0,6940.0,1.55,6690.0,6720.0,6750.0,1.6,-45.0,15.0,-315.0
2025-12-16,2025-12-17,SPX,1,285.0,2571.98,16.48,6721.43,WIN,expiration,True,6865.0,6895.0,6925.0,1.4,6690.0,6720.0,6750.0,1.45,-20.0,80.0,210.0
2025-12-17,2025-12-18,SPX,1,400.0,-400.0,17.62,6774.76,LOSS,expiration,False,6815.0,6855.0,6895.0,1.9,6575.0,6615.0,6655.0,2.1,70.0,70.0,205.0
2025-12-18,2025-12-19,SPX,1,305.0,-305.0,16.87,6834.5,LOSS,expiration,False,6855.0,6885.0,6915.0,1.55,6660.0,6690.0,6720.0,1.5,-50.0,-305.0,-305.0
2025-12-19,2025-12-22,SPX,3,275.0,74.02,14.91,6878.49,WIN,expiration,True,6875.0,6905.0,6935.0,1.3,6715.0,6745.0,6775.0,1.45,305.0,305.0,305.0
2025-12-22,2025-12-23,SPX,1,280.0,-280.0,14.08,6909.79,LOSS,expiration,False,6910.0,6940.0,6970.0,1.3,6785.0,6815.0,6845.0,1.5,-280.0,-280.0,-280.0
2025-12-23,2025-12-24,SPX,1,305.0,399.98,14.0,6932.05,WIN,expiration,True,6925.0,6955.0,6985.0,1.35,6830.0,6860.0,6890.0,1.7,-65.0,140.0,140.0
2025-12-26,2025-12-29,SPX,3,265.0,-265.0,13.6,6905.74,LOSS,expiration,False,6960.0,6990.0,7020.0,1.3,6840.0,6870.0,6900.0,1.35,140.0,140.0,140.0
2025-12-29,2025-12-30,SPX,1,310.0,-310.0,14.2,6896.24,LOSS,expiration,False,6940.0,6970.0,7000.0,1.55,6815.0,6845.0,6875.0,1.55,-310.0,-310.0,-310.0
2025-12-30,2025-12-31,SPX,1,295.0,1655.0,14.33,6845.5,WIN,expiration,True,6945.0,6975.0,7005.0,1.45,6805.0,6835.0,6865.0,1.5,-55.0,40.0,180.0
2025-12-31,2026-01-02,SPX,2,325.0,-325.0,14.95,6858.47,LOSS,expiration,False,6910.0,6940.0,6970.0,1.65,6750.0,6780.0,6810.0,1.6,-325.0,-325.0,-325.0
2026-01-02,2026-01-05,SPX,3,290.0,-85.02,14.51,6902.05,LOSS,expiration,False,6900.0,6930.0,6960.0,1.4,6740.0,6770.0,6800.0,1.5,490.0,490.0,490.0
2026-01-05,2026-01-06,SPX,1,315.0,166.98,14.9,6944.82,WIN,expiration,True,6940.0,6970.0,7000.0,1.5,6805.0,6835.0,6865.0,1.65,20.0,20.0,150.0
2026-01-06,2026-01-07,SPX,1,270.0,-270.0,14.75,6920.93,LOSS,expiration,False,6980.0,7010.0,7040.0,1.2,6850.0,6880.0,6910.0,1.5,-270.0,-270.0,-270.0
2026-01-07,2026-01-08,SPX,1,290.0,-290.0,15.38,6921.46,LOSS,expiration,False,6965.0,6995.0,7025.0,1.4,6815.0,6845.0,6875.0,1.5,-290.0,-290.0,-290.0
2026-01-08,2026-01-09,SPX,1,305.0,-305.0,15.45,6966.28,LOSS,expiration,False,6985.0,7015.0,7045.0,1.5,6795.0,6825.0,6855.0,1.55,-305.0,-305.0,-305.0
2026-01-09,2026-01-12,SPX,3,295.0,-295.0,14.49,6977.27,LOSS,expiration,False,7010.0,7040.0,7070.0,1.45,6875.0,6905.0,6935.0,1.5,110.0,110.0,-295.0
2026-01-12,2026-01-13,SPX,1,300.0,-300.0,15.12,6963.74,LOSS,expiration,False,7020.0,7050.0,7080.0,1.55,6875.0,6905.0,6935.0,1.45,-50.0,35.0,-300.0
2026-01-13,2026-01-14,SPX,1,290.0,-290.0,15.98,6926.6,LOSS,expiration,False,7000.0,7030.0,7060.0,1.4,6830.0,6860.0,6890.0,1.5,55.0,55.0,295.0
2026-01-14,2026-01-15,SPX,1,300.0,-300.0,16.75,6944.47,LOSS,expiration,False,6975.0,7005.0,7035.0,1.55,6795.0,6825.0,6855.0,1.45,340.0,340.0,340.0
2026-01-15,2026-01-16,SPX,1,300.0,-300.0,15.84,6940.01,LOSS,expiration,False,6990.0,7020.0,7050.0,1.55,6830.0,6860.0,6890.0,1.45,-300.0,-300.0,-300.0
2026-01-16,2026-01-20,SPX,4,300.0,-300.0,15.86,6796.86,LOSS,expiration,False,6995.0,7025.0,7055.0,1.45,6835.0,6865.0,6895.0,1.55,250.0,250.0,250.0
2026-01-20,2026-01-21,SPX,1,425.0,-425.0,20.09,6875.62,LOSS,expiration,False,6880.0,6920.0,6960.0,2.15,6625.0,6665.0,6705.0,2.1,-70.0,90.0,270.0
2026-01-21,2026-01-22,SPX,1,405.0,-405.0,16.9,6913.35,LOSS,expiration,False,6935.0,6975.0,7015.0,2.15,6735.0,6775.0,6815.0,1.9,265.0,265.0,265.0
2026-01-22,2026-01-23,SPX,1,305.0,-305.0,15.64,6915.61,LOSS,expiration,False,6955.0,6985.0,7015.0,1.45,6800.0,6830.0,6860.0,1.6,-305.0,-305.0,-305.0
2026-01-23,2026-01-26,SPX,3,280.0,-280.0,16.09,6950.23,LOSS,expiration,False,6965.0,6995.0,7025.0,1.35,6800.0,6830.0,6860.0,1.45,-70.0,30.0,-280.0
2026-01-26,2026-01-27,SPX,1,275.0,-275.0,16.15,6978.6,LOSS,expiration,False,6995.0,7025.0,7055.0,1.3,6860.0,6890.0,6920.0,1.45,-45.0,-275.0,-275.0
2026-01-27,2026-01-28,SPX,1,335.0,-335.0,16.35,6978.03,LOSS,expiration,False,7025.0,7055.0,7085.0,1.75,6875.0,6905.0,6935.0,1.6,-65.0,-335.0,-335.0
2026-01-28,2026-01-29,SPX,1,290.0,-290.0,16.35,6969.01,LOSS,expiration,False,7040.0,7070.0,7100.0,1.55,6835.0,6865.0,6895.0,1.35,-40.0,-15.0,140.0
2026-01-29,2026-01-30,SPX,1,395.0,-395.0,16.88,6939.03,LOSS,expiration,False,7010.0,7050.0,7090.0,1.95,6805.0,6845.0,6885.0,2.0,-75.0,30.0,-395.0
2026-01-30,2026-02-02,SPX,3,415.0,-415.0,17.44,6976.44,LOSS,expiration,False,7005.0,7045.0,7085.0,2.05,6770.0,6810.0,6850.0,2.1,-415.0,-415.0,-415.0
2026-02-02,2026-02-03,SPX,1,310.0,908.99,16.34,6917.81,WIN,expiration,True,7015.0,7045.0,7075.0,1.6,6870.0,6900.0,6930.0,1.5,-80.0,55.0,200.0
2026-02-03,2026-02-04,SPX,1,430.0,-430.0,18.0,6882.72,LOSS,expiration,False,6975.0,7015.0,7055.0,2.2,6750.0,6790.0,6830.0,2.1,-20.0,5.0,-430.0
2026-02-04,2026-02-05,SPX,1,380.0,-219.99,18.64,6798.4,LOSS,expiration,False,6985.0,7025.0,7065.0,1.9,6720.0,6760.0,6800.0,1.9,100.0,100.0,200.0
2026-02-05,2026-02-06,SPX,1,400.0,1829.98,21.77,6932.3,WIN,expiration,True,6910.0,6950.0,6990.0,2.05,6595.0,6635.0,6675.0,1.95,-10.0,65.0,240.0
2026-02-06,2026-02-09,SPX,3,380.0,-380.0,17.76,6964.82,LOSS,expiration,False,6990.0,7030.0,7070.0,1.85,6785.0,6825.0,6865.0,1.95,-380.0,-380.0,-380.0
2026-02-09,2026-02-10,SPX,1,410.0,-410.0,17.36,6941.81,LOSS,expiration,False,7005.0,7045.0,7085.0,2.1,6835.0,6875.0,6915.0,2.0,-410.0,-410.0,-410.0
2026-02-10,2026-02-11,SPX,1,380.0,-380.0,17.79,6941.47,LOSS,expiration,False,7005.0,7045.0,7085.0,1.75,6800.0,6840.0,6880.0,2.05,320.0,5.0,-380.0
2026-02-11,2026-02-12,SPX,1,430.0,2345.98,17.65,6832.76,WIN,expiration,True,6990.0,7030.0,7070.0,2.25,6805.0,6845.0,6885.0,2.05,325.0,5.0,265.0
2026-02-12,2026-02-13,SPX,1,395.0,-395.0,20.82,6836.17,LOSS,expiration,False,6940.0,6980.0,7020.0,2.05,6665.0,6705.0,6745.0,1.9,-395.0,-395.0,-395.0
